x,y,T
0.12,0.14,31.9899
0.12,0.15,30.4476
0.12,0.16,29.0808
0.12,0.17,27.8725
0.12,0.18,26.8068
0.12,0.19,25.8691
0.12,0.2,25.0462
0.12,0.21,24.3259
0.12,0.22,23.6972
0.12,0.23,23.1499
0.12,0.24,22.675
0.12,0.25,22.2642
0.12,0.26,21.91
0.12,0.27,21.6056
0.12,0.28,21.3449
0.12,0.29,21.1224
0.12,0.3,20.9333
0.12,0.31,20.7732
0.12,0.32,20.6381
0.12,0.33,20.5245
0.12,0.34,20.4295
0.12,0.35,20.3503
0.12,0.36,20.2845
0.12,0.37,20.2302
0.12,0.38,20.1855
0.12,0.39,20.1488
0.12,0.4,20.1189
0.12,0.41,20.0946
0.12,0.42,20.075
0.12,0.43,20.0591
0.12,0.44,20.0465
0.12,0.45,20.0363
0.12,0.46,20.0283
0.12,0.47,20.0219
0.12,0.48,20.0169
0.12,0.49,20.013
0.12,0.5,20.01
0.12,0.51,20.0076
0.12,0.52,20.0058
0.12,0.53,20.0043
0.12,0.54,20.0033
0.12,0.55,20.0024
0.12,0.56,20.0018
0.12,0.57,20.0014
0.12,0.58,20.001
0.12,0.59,20.0007
0.12,0.6,20.0005
0.12,0.61,20.0004
0.12,0.62,20.0003
0.12,0.63,20.0002
0.12,0.64,20.0001
0.12,0.65,20.0001
0.12,0.66,20.0001
0.12,0.67,20.0001
0.12,0.68,20
0.12,0.69,20
0.12,0.7,20
0.12,0.71,20
0.12,0.72,20
0.12,0.73,20
0.12,0.74,20
0.12,0.75,20
0.12,0.76,20
0.12,0.77,20
0.12,0.78,20
0.12,0.79,20
0.12,0.8,20
0.12,0.81,20
0.12,0.82,20
0.12,0.83,20
0.12,0.84,20
0.12,0.85,20
0.12,0.86,20
0.12,0.87,20
0.12,0.88,20
0.12,0.89,20
0.12,0.9,20
0.12,0.91,20
0.12,0.92,20
0.12,0.93,20
0.12,0.94,20
0.12,0.95,20
0.12,0.96,20
0.12,0.97,20
0.12,0.98,20
0.12,0.99,20
0.13,0,80
0.13,0.01,75.2996
0.13,0.02,70.667
0.13,0.03,66.1648
0.13,0.04,61.8464
0.13,0.05,57.7532
0.13,0.06,53.9145
0.13,0.07,50.3473
0.13,0.08,47.0586
0.13,0.09,44.047
0.13,0.1,41.305
0.13,0.11,38.8206
0.13,0.12,36.5792
0.13,0.13,34.5646
0.13,0.14,32.7599
0.13,0.15,31.1483
0.13,0.16,29.7133
0.13,0.17,28.4392
0.13,0.18,27.3113
0.13,0.19,26.3154
0.13,0.2,25.4388
0.13,0.21,24.6693
0.13,0.22,23.996
0.13,0.23,23.4086
0.13,0.24,22.8979
0.13,0.25,22.4554
0.13,0.26,22.0731
0.13,0.27,21.7442
0.13,0.28,21.4621
0.13,0.29,21.2211
0.13,0.3,21.0161
0.13,0.31,20.8422
0.13,0.32,20.6954
0.13,0.33,20.572
0.13,0.34,20.4686
0.13,0.35,20.3823
0.13,0.36,20.3107
0.13,0.37,20.2514
0.13,0.38,20.2027
0.13,0.39,20.1627
0.13,0.4,20.13
0.13,0.41,20.1035
0.13,0.42,20.082
0.13,0.43,20.0647
0.13,0.44,20.0509
0.13,0.45,20.0398
0.13,0.46,20.031
0.13,0.47,20.024
0.13,0.48,20.0186
0.13,0.49,20.0143
0.13,0.5,20.0109
0.13,0.51,20.0083
0.13,0.52,20.0063
0.13,0.53,20.0048
0.13,0.54,20.0036
0.13,0.55,20.0027
0.13,0.56,20.002
0.13,0.57,20.0015
0.13,0.58,20.0011
0.13,0.59,20.0008
0.13,0.6,20.0006
0.13,0.61,20.0004
0.13,0.62,20.0003
0.13,0.63,20.0002
0.13,0.64,20.0002
0.13,0.65,20.0001
0.13,0.66,20.0001
0.13,0.67,20.0001
0.13,0.68,20
0.13,0.69,20
0.13,0.7,20
0.13,0.71,20
0.13,0.72,20
0.13,0.73,20
0.13,0.74,20
0.13,0.75,20
0.13,0.76,20
0.13,0.77,20
0.13,0.78,20
0.13,0.79,20
0.13,0.8,20
0.13,0.81,20
0.13,0.82,20
0.13,0.83,20
0.13,0.84,20
0.13,0.85,20
0.13,0.86,20
0.13,0.87,20
0.13,0.88,20
0.13,0.89,20
0.13,0.9,20
0.13,0.91,20
0.13,0.92,20
0.13,0.93,20
0.13,0.94,20
0.13,0.95,20
0.13,0.96,20
0.13,0.97,20
0.13,0.98,20
0.13,0.99,20
0.14,0,80
0.14,0.01,75.4943
0.14,0.02,71.0457
0.14,0.03,66.7077
0.14,0.04,62.527
0.14,0.05,58.5415
0.14,0.06,54.7791
0.14,0.07,51.2584
0.14,0.08,47.9894
0.14,0.09,44.9745
0.14,0.1,42.2106
0.14,0.11,39.6898
0.14,0.12,37.4016
0.14,0.13,35.333
0.14,0.14,33.4701
0.14,0.15,31.7985
0.14,0.16,30.3035
0.14,0.17,28.9708
0.14,0.18,27.7866
0.14,0.19,26.7377
0.14,0.2,25.8117
0.14,0.21,24.9967
0.14,0.22,24.2818
0.14,0.23,23.6568
0.14,0.24,23.1124
0.14,0.25,22.6397
0.14,0.26,22.2308
0.14,0.27,21.8784
0.14,0.28,21.5759
0.14,0.29,21.3171
0.14,0.3,21.0966
0.14,0.31,20.9095
0.14,0.32,20.7514
0.14,0.33,20.6184
0.14,0.34,20.5068
0.14,0.35,20.4137
0.14,0.36,20.3363
0.14,0.37,20.2723
0.14,0.38,20.2196
0.14,0.39,20.1763
0.14,0.4,20.1409
0.14,0.41,20.1122
0.14,0.42,20.089
0.14,0.43,20.0702
0.14,0.44,20.0552
0.14,0.45,20.0432
0.14,0.46,20.0336
0.14,0.47,20.0261
0.14,0.48,20.0202
0.14,0.49,20.0155
0.14,0.5,20.0119
0.14,0.51,20.009
0.14,0.52,20.0069
0.14,0.53,20.0052
0.14,0.54,20.0039
0.14,0.55,20.0029
0.14,0.56,20.0022
0.14,0.57,20.0016
0.14,0.58,20.0012
0.14,0.59,20.0009
0.14,0.6,20.0006
0.14,0.61,20.0005
0.14,0.62,20.0003
0.14,0.63,20.0002
0.14,0.64,20.0002
0.14,0.65,20.0001
0.14,0.66,20.0001
0.14,0.67,20.0001
0.14,0.68,20
0.14,0.69,20
0.14,0.7,20
0.14,0.71,20
0.14,0.72,20
0.14,0.73,20
0.14,0.74,20
0.14,0.75,20
0.14,0.76,20
0.14,0.77,20
0.14,0.78,20
0.14,0.79,20
0.14,0.8,20
0.14,0.81,20
0.14,0.82,20
0.14,0.83,20
0.14,0.84,20
0.14,0.85,20
0.14,0.86,20
0.14,0.87,20
0.14,0.88,20
0.14,0.89,20
0.14,0.9,20
0.14,0.91,20
0.14,0.92,20
0.14,0.93,20
0.14,0.94,20
0.14,0.95,20
0.14,0.96,20
0.14,0.97,20
0.14,0.98,20
0.14,0.99,20
0.15,0,80
0.15,0.01,75.6583
0.15,0.02,71.3658
0.15,0.03,67.1687
0.15,0.04,63.1083
0.15,0.05,59.219
0.15,0.06,55.5277
0.15,0.07,52.0534
0.15,0.08,48.8079
0.15,0.09,45.7966
0.15,0.1,43.0193
0.15,0.11,40.4718
0.15,0.12,38.1465
0.15,0.13,36.0336
0.15,0.14,34.1216
0.15,0.15,32.3983
0.15,0.16,30.8508
0.15,0.17,29.4661
0.15,0.18,28.2316
0.15,0.19,27.1347
0.15,0.2,26.1635
0.15,0.21,25.3066
0.15,0.22,24.5532
0.15,0.23,23.8932
0.15,0.24,23.3172
0.15,0.25,22.8162
0.15,0.26,22.3821
0.15,0.27,22.0075
0.15,0.28,21.6855
0.15,0.29,21.4097
0.15,0.3,21.1745
0.15,0.31,20.9747
0.15,0.32,20.8058
0.15,0.33,20.6634
0.15,0.34,20.544
0.15,0.35,20.4443
0.15,0.36,20.3613
0.15,0.37,20.2927
0.15,0.38,20.236
0.15,0.39,20.1896
0.15,0.4,20.1516
0.15,0.41,20.1208
0.15,0.42,20.0958
0.15,0.43,20.0756
0.15,0.44,20.0594
0.15,0.45,20.0465
0.15,0.46,20.0363
0.15,0.47,20.0281
0.15,0.48,20.0217
0.15,0.49,20.0167
0.15,0.5,20.0128
0.15,0.51,20.0098
0.15,0.52,20.0074
0.15,0.53,20.0056
0.15,0.54,20.0042
0.15,0.55,20.0031
0.15,0.56,20.0023
0.15,0.57,20.0017
0.15,0.58,20.0013
0.15,0.59,20.0009
0.15,0.6,20.0007
0.15,0.61,20.0005
0.15,0.62,20.0004
0.15,0.63,20.0003
0.15,0.64,20.0002
0.15,0.65,20.0001
0.15,0.66,20.0001
0.15,0.67,20.0001
0.15,0.68,20
0.15,0.69,20
0.15,0.7,20
0.15,0.71,20
0.15,0.72,20
0.15,0.73,20
0.15,0.74,20
0.15,0.75,20
0.15,0.76,20
0.15,0.77,20
0.15,0.78,20
0.15,0.79,20
0.15,0.8,20
0.15,0.81,20
0.15,0.82,20
0.15,0.83,20
0.15,0.84,20
0.15,0.85,20
0.15,0.86,20
0.15,0.87,20
0.15,0.88,20
0.15,0.89,20
0.15,0.9,20
0.15,0.91,20
0.15,0.92,20
0.15,0.93,20
0.15,0.94,20
0.15,0.95,20
0.15,0.96,20
0.15,0.97,20
0.15,0.98,20
0.15,0.99,20
0.16,0,80
0.16,0.01,75.7975
0.16,0.02,71.6378
0.16,0.03,67.5618
0.16,0.04,63.6063
0.16,0.05,59.8028
0.16,0.06,56.1767
0.16,0.07,52.7472
0.16,0.08,49.5272
0.16,0.09,46.5238
0.16,0.1,43.7396
0.16,0.11,41.1728
0.16,0.12,38.8185
0.16,0.13,36.6694
0.16,0.14,34.7162
0.16,0.15,32.9487
0.16,0.16,31.3555
0.16,0.17,29.925
0.16,0.18,28.6455
0.16,0.19,27.5054
0.16,0.2,26.4933
0.16,0.21,25.5981
0.16,0.22,24.8093
0.16,0.23,24.1169
0.16,0.24,23.5115
0.16,0.25,22.9841
0.16,0.26,22.5264
0.16,0.27,22.1309
0.16,0.28,21.7904
0.16,0.29,21.4985
0.16,0.3,21.2494
0.16,0.31,21.0375
0.16,0.32,20.8581
0.16,0.33,20.7069
0.16,0.34,20.5799
0.16,0.35,20.4738
0.16,0.36,20.3855
0.16,0.37,20.3124
0.16,0.38,20.252
0.16,0.39,20.2025
0.16,0.4,20.162
0.16,0.41,20.1291
0.16,0.42,20.1024
0.16,0.43,20.0808
0.16,0.44,20.0636
0.16,0.45,20.0498
0.16,0.46,20.0388
0.16,0.47,20.0301
0.16,0.48,20.0233
0.16,0.49,20.0179
0.16,0.5,20.0137
0.16,0.51,20.0104
0.16,0.52,20.0079
0.16,0.53,20.006
0.16,0.54,20.0045
0.16,0.55,20.0034
0.16,0.56,20.0025
0.16,0.57,20.0019
0.16,0.58,20.0014
0.16,0.59,20.001
0.16,0.6,20.0007
0.16,0.61,20.0005
0.16,0.62,20.0004
0.16,0.63,20.0003
0.16,0.64,20.0002
0.16,0.65,20.0001
0.16,0.66,20.0001
0.16,0.67,20.0001
0.16,0.68,20.0001
0.16,0.69,20
0.16,0.7,20
0.16,0.71,20
0.16,0.72,20
0.16,0.73,20
0.16,0.74,20
0.16,0.75,20
0.16,0.76,20
0.16,0.77,20
0.16,0.78,20
0.16,0.79,20
0.16,0.8,20
0.16,0.81,20
0.16,0.82,20
0.16,0.83,20
0.16,0.84,20
0.16,0.85,20
0.16,0.86,20
0.16,0.87,20
0.16,0.88,20
0.16,0.89,20
0.16,0.9,20
0.16,0.91,20
0.16,0.92,20
0.16,0.93,20
0.16,0.94,20
0.16,0.95,20
0.16,0.96,20
0.16,0.97,20
0.16,0.98,20
0.16,0.99,20
0.17,0,80
0.17,0.01,75.916
0.17,0.02,71.87
0.17,0.03,67.8983
0.17,0.04,64.0342
0.17,0.05,60.3067
0.17,0.06,56.74
0.17,0.07,53.3527
0.17,0.08,50.1585
0.17,0.09,47.1661
0.17,0.1,44.3795
0.17,0.11,41.7992
0.17,0.12,39.4225
0.17,0.13,37.2439
0.17,0.14,35.2564
0.17,0.15,33.4511
0.17,0.16,31.8183
0.17,0.17,30.3476
0.17,0.18,29.0284
0.17,0.19,27.8496
0.17,0.2,26.8006
0.17,0.21,25.8706
0.17,0.22,25.0495
0.17,0.23,24.3273
0.17,0.24,23.6947
0.17,0.25,23.1427
0.17,0.26,22.6631
0.17,0.27,22.248
0.17,0.28,21.8902
0.17,0.29,21.5832
0.17,0.3,21.3208
0.17,0.31,21.0974
0.17,0.32,20.9082
0.17,0.33,20.7485
0.17,0.34,20.6144
0.17,0.35,20.5022
0.17,0.36,20.4088
0.17,0.37,20.3314
0.17,0.38,20.2675
0.17,0.39,20.215
0.17,0.4,20.172
0.17,0.41,20.1371
0.17,0.42,20.1088
0.17,0.43,20.0859
0.17,0.44,20.0676
0.17,0.45,20.0529
0.17,0.46,20.0413
0.17,0.47,20.032
0.17,0.48,20.0247
0.17,0.49,20.019
0.17,0.5,20.0146
0.17,0.51,20.0111
0.17,0.52,20.0084
0.17,0.53,20.0064
0.17,0.54,20.0048
0.17,0.55,20.0036
0.17,0.56,20.0027
0.17,0.57,20.002
0.17,0.58,20.0015
0.17,0.59,20.0011
0.17,0.6,20.0008
0.17,0.61,20.0006
0.17,0.62,20.0004
0.17,0.63,20.0003
0.17,0.64,20.0002
0.17,0.65,20.0002
0.17,0.66,20.0001
0.17,0.67,20.0001
0.17,0.68,20.0001
0.17,0.69,20
0.17,0.7,20
0.17,0.71,20
0.17,0.72,20
0.17,0.73,20
0.17,0.74,20
0.17,0.75,20
0.17,0.76,20
0.17,0.77,20
0.17,0.78,20
0.17,0.79,20
0.17,0.8,20
0.17,0.81,20
0.17,0.82,20
0.17,0.83,20
0.17,0.84,20
0.17,0.85,20
0.17,0.86,20
0.17,0.87,20
0.17,0.88,20
0.17,0.89,20
0.17,0.9,20
0.17,0.91,20
0.17,0.92,20
0.17,0.93,20
0.17,0.94,20
0.17,0.95,20
0.17,0.96,20
0.17,0.97,20
0.17,0.98,20
0.17,0.99,20
0.18,0,80
0.18,0.01,76.0173
0.18,0.02,72.0687
0.18,0.03,68.1871
0.18,0.04,64.4026
0.18,0.05,60.7423
0.18,0.06,57.229
0.18,0.07,53.881
0.18,0.08,50.7123
0.18,0.09,47.7323
0.18,0.1,44.9467
0.18,0.11,42.3574
0.18,0.12,39.9634
0.18,0.13,37.7611
0.18,0.14,35.7449
0.18,0.15,33.9076
0.18,0.16,32.2406
0.18,0.17,30.7349
0.18,0.18,29.3805
0.18,0.19,28.1673
0.18,0.2,27.0852
0.18,0.21,26.1238
0.18,0.22,25.2732
0.18,0.23,24.5238
0.18,0.24,23.8663
0.18,0.25,23.2917
0.18,0.26,22.7917
0.18,0.27,22.3584
0.18,0.28,21.9845
0.18,0.29,21.6633
0.18,0.3,21.3885
0.18,0.31,21.1544
0.18,0.32,20.9558
0.18,0.33,20.7882
0.18,0.34,20.6473
0.18,0.35,20.5293
0.18,0.36,20.431
0.18,0.37,20.3495
0.18,0.38,20.2822
0.18,0.39,20.2269
0.18,0.4,20.1817
0.18,0.41,20.1448
0.18,0.42,20.1149
0.18,0.43,20.0908
0.18,0.44,20.0714
0.18,0.45,20.056
0.18,0.46,20.0436
0.18,0.47,20.0339
0.18,0.48,20.0262
0.18,0.49,20.0201
0.18,0.5,20.0154
0.18,0.51,20.0118
0.18,0.52,20.0089
0.18,0.53,20.0068
0.18,0.54,20.0051
0.18,0.55,20.0038
0.18,0.56,20.0028
0.18,0.57,20.0021
0.18,0.58,20.0016
0.18,0.59,20.0011
0.18,0.6,20.0008
0.18,0.61,20.0006
0.18,0.62,20.0004
0.18,0.63,20.0003
0.18,0.64,20.0002
0.18,0.65,20.0002
0.18,0.66,20.0001
0.18,0.67,20.0001
0.18,0.68,20.0001
0.18,0.69,20
0.18,0.7,20
0.18,0.71,20
0.18,0.72,20
0.18,0.73,20
0.18,0.74,20
0.18,0.75,20
0.18,0.76,20
0.18,0.77,20
0.18,0.78,20
0.18,0.79,20
0.18,0.8,20
0.18,0.81,20
0.18,0.82,20
0.18,0.83,20
0.18,0.84,20
0.18,0.85,20
0.18,0.86,20
0.18,0.87,20
0.18,0.88,20
0.18,0.89,20
0.18,0.9,20
0.18,0.91,20
0.18,0.92,20
0.18,0.93,20
0.18,0.94,20
0.18,0.95,20
0.18,0.96,20
0.18,0.97,20
0.18,0.98,20
0.18,0.99,20
0.19,0,80
0.19,0.01,76.1041
0.19,0.02,72.2393
0.19,0.03,68.4353
0.19,0.04,64.7203
0.19,0.05,61.1192
0.19,0.06,57.6537
0.19,0.07,54.3418
0.19,0.08,51.1974
0.19,0.09,48.2307
0.19,0.1,45.4483
0.19,0.11,42.8534
0.19,0.12,40.4463
0.19,0.13,38.2249
0.19,0.14,36.1849
0.19,0.15,34.3204
0.19,0.16,32.6242
0.19,0.17,31.0879
0.19,0.18,29.7027
0.19,0.19,28.459
0.19,0.2,27.3473
0.19,0.21,26.3577
0.19,0.22,25.4806
0.19,0.23,24.7064
0.19,0.24,24.0261
0.19,0.25,23.4307
0.19,0.26,22.912
0.19,0.27,22.4619
0.19,0.28,22.0731
0.19,0.29,21.7386
0.19,0.3,21.4523
0.19,0.31,21.2081
0.19,0.32,21.0009
0.19,0.33,20.8257
0.19,0.34,20.6784
0.19,0.35,20.555
0.19,0.36,20.4522
0.19,0.37,20.3668
0.19,0.38,20.2963
0.19,0.39,20.2383
0.19,0.4,20.1908
0.19,0.41,20.1522
0.19,0.42,20.1208
0.19,0.43,20.0955
0.19,0.44,20.0751
0.19,0.45,20.0589
0.19,0.46,20.0459
0.19,0.47,20.0356
0.19,0.48,20.0276
0.19,0.49,20.0212
0.19,0.5,20.0162
0.19,0.51,20.0124
0.19,0.52,20.0094
0.19,0.53,20.0071
0.19,0.54,20.0054
0.19,0.55,20.004
0.19,0.56,20.003
0.19,0.57,20.0022
0.19,0.58,20.0016
0.19,0.59,20.0012
0.19,0.6,20.0009
0.19,0.61,20.0006
0.19,0.62,20.0005
0.19,0.63,20.0003
0.19,0.64,20.0002
0.19,0.65,20.0002
0.19,0.66,20.0001
0.19,0.67,20.0001
0.19,0.68,20.0001
0.19,0.69,20
0.19,0.7,20
0.19,0.71,20
0.19,0.72,20
0.19,0.73,20
0.19,0.74,20
0.19,0.75,20
0.19,0.76,20
0.19,0.77,20
0.19,0.78,20
0.19,0.79,20
0.19,0.8,20
0.19,0.81,20
0.19,0.82,20
0.19,0.83,20
0.19,0.84,20
0.19,0.85,20
0.19,0.86,20
0.19,0.87,20
0.19,0.88,20
0.19,0.89,20
0.19,0.9,20
0.19,0.91,20
0.19,0.92,20
0.19,0.93,20
0.19,0.94,20
0.19,0.95,20
0.19,0.96,20
0.19,0.97,20
0.19,0.98,20
0.19,0.99,20
0.2,0,80
0.2,0.01,76.1787
0.2,0.02,72.3858
0.2,0.03,68.6491
0.2,0.04,64.9944
0.2,0.05,61.4453
0.2,0.06,58.0225
0.2,0.07,54.7434
0.2,0.08,51.6219
0.2,0.09,48.6686
0.2,0.1,45.8909
0.2,0.11,43.2928
0.2,0.12,40.876
0.2,0.13,38.6393
0.2,0.14,36.5796
0.2,0.15,34.6923
0.2,0.16,32.9709
0.2,0.17,31.4082
0.2,0.18,29.996
0.2,0.19,28.7254
0.2,0.2,27.5874
0.2,0.21,26.5726
0.2,0.22,25.6716
0.2,0.23,24.8751
0.2,0.24,24.1741
0.2,0.25,23.5598
0.2,0.26,23.0238
0.2,0.27,22.5583
0.2,0.28,22.1557
0.2,0.29,21.8091
0.2,0.3,21.512
0.2,0.31,21.2585
0.2,0.32,21.0432
0.2,0.33,20.8611
0.2,0.34,20.7078
0.2,0.35,20.5793
0.2,0.36,20.4721
0.2,0.37,20.3831
0.2,0.38,20.3096
0.2,0.39,20.2491
0.2,0.4,20.1995
0.2,0.41,20.1591
0.2,0.42,20.1264
0.2,0.43,20.0999
0.2,0.44,20.0786
0.2,0.45,20.0616
0.2,0.46,20.0481
0.2,0.47,20.0373
0.2,0.48,20.0289
0.2,0.49,20.0222
0.2,0.5,20.017
0.2,0.51,20.013
0.2,0.52,20.0099
0.2,0.53,20.0075
0.2,0.54,20.0056
0.2,0.55,20.0042
0.2,0.56,20.0031
0.2,0.57,20.0023
0.2,0.58,20.0017
0.2,0.59,20.0013
0.2,0.6,20.0009
0.2,0.61,20.0007
0.2,0.62,20.0005
0.2,0.63,20.0004
0.2,0.64,20.0003
0.2,0.65,20.0002
0.2,0.66,20.0001
0.2,0.67,20.0001
0.2,0.68,20.0001
0.2,0.69,20
0.2,0.7,20
0.2,0.71,20
0.2,0.72,20
0.2,0.73,20
0.2,0.74,20
0.2,0.75,20
0.2,0.76,20
0.2,0.77,20
0.2,0.78,20
0.2,0.79,20
0.2,0.8,20
0.2,0.81,20
0.2,0.82,20
0.2,0.83,20
0.2,0.84,20
0.2,0.85,20
0.2,0.86,20
0.2,0.87,20
0.2,0.88,20
0.2,0.89,20
0.2,0.9,20
0.2,0.91,20
0.2,0.92,20
0.2,0.93,20
0.2,0.94,20
0.2,0.95,20
0.2,0.96,20
0.2,0.97,20
0.2,0.98,20
0.2,0.99,20
0.21,0,80
0.21,0.01,76.2427
0.21,0.02,72.5119
0.21,0.03,68.8332
0.21,0.04,65.2311
0.21,0.05,61.7276
0.21,0.06,58.3426
0.21,0.07,55.0931
0.21,0.08,51.9928
0.21,0.09,49.0527
0.21,0.1,46.2805
0.21,0.11,43.6812
0.21,0.12,41.2571
0.21,0.13,39.0082
0.21,0.14,36.9324
0.21,0.15,35.0258
0.21,0.16,33.283
0.21,0.17,31.6975
0.21,0.18,30.2617
0.21,0.19,28.9675
0.21,0.2,27.8063
0.21,0.21,26.769
0.21,0.22,25.8466
0.21,0.23,25.03
0.21,0.24,24.3103
0.21,0.25,23.6789
0.21,0.26,23.1273
0.21,0.27,22.6477
0.21,0.28,22.2325
0.21,0.29,21.8747
0.21,0.3,21.5677
0.21,0.31,21.3056
0.21,0.32,21.0827
0.21,0.33,20.8941
0.21,0.34,20.7353
0.21,0.35,20.602
0.21,0.36,20.4909
0.21,0.37,20.3985
0.21,0.38,20.3221
0.21,0.39,20.2592
0.21,0.4,20.2077
0.21,0.41,20.1657
0.21,0.42,20.1316
0.21,0.43,20.1041
0.21,0.44,20.082
0.21,0.45,20.0642
0.21,0.46,20.0501
0.21,0.47,20.0389
0.21,0.48,20.0301
0.21,0.49,20.0232
0.21,0.5,20.0178
0.21,0.51,20.0136
0.21,0.52,20.0103
0.21,0.53,20.0078
0.21,0.54,20.0059
0.21,0.55,20.0044
0.21,0.56,20.0033
0.21,0.57,20.0024
0.21,0.58,20.0018
0.21,0.59,20.0013
0.21,0.6,20.001
0.21,0.61,20.0007
0.21,0.62,20.0005
0.21,0.63,20.0004
0.21,0.64,20.0003
0.21,0.65,20.0002
0.21,0.66,20.0001
0.21,0.67,20.0001
0.21,0.68,20.0001
0.21,0.69,20
0.21,0.7,20
0.21,0.71,20
0.21,0.72,20
0.21,0.73,20
0.21,0.74,20
0.21,0.75,20
0.21,0.76,20
0.21,0.77,20
0.21,0.78,20
0.21,0.79,20
0.21,0.8,20
0.21,0.81,20
0.21,0.82,20
0.21,0.83,20
0.21,0.84,20
0.21,0.85,20
0.21,0.86,20
0.21,0.87,20
0.21,0.88,20
0.21,0.89,20
0.21,0.9,20
0.21,0.91,20
0.21,0.92,20
0.21,0.93,20
0.21,0.94,20
0.21,0.95,20
0.21,0.96,20
0.21,0.97,20
0.21,0.98,20
0.21,0.99,20
0.22,0,80
0.22,0.01,76.2978
0.22,0.02,72.6204
0.22,0.03,68.9919
0.22,0.04,65.4353
0.22,0.05,61.9718
0.22,0.06,58.6203
0.22,0.07,55.3972
0.22,0.08,52.3164
0.22,0.09,49.3888
0.22,0.1,46.6226
0.22,0.11,44.0234
0.22,0.12,41.5941
0.22,0.13,39.3356
0.22,0.14,37.2465
0.22,0.15,35.3237
0.22,0.16,33.5627
0.22,0.17,31.9575
0.22,0.18,30.5013
0.22,0.19,29.1865
0.22,0.2,28.0048
0.22,0.21,26.9476
0.22,0.22,26.0061
0.22,0.23,25.1715
0.22,0.24,24.4351
0.22,0.25,23.7881
0.22,0.26,23.2224
0.22,0.27,22.73
0.22,0.28,22.3033
0.22,0.29,21.9353
0.22,0.3,21.6193
0.22,0.31,21.3492
0.22,0.32,21.1194
0.22,0.33,20.9248
0.22,0.34,20.7608
0.22,0.35,20.6232
0.22,0.36,20.5083
0.22,0.37,20.4128
0.22,0.38,20.3338
0.22,0.39,20.2687
0.22,0.4,20.2154
0.22,0.41,20.1719
0.22,0.42,20.1366
0.22,0.43,20.108
0.22,0.44,20.0851
0.22,0.45,20.0667
0.22,0.46,20.0521
0.22,0.47,20.0404
0.22,0.48,20.0313
0.22,0.49,20.0241
0.22,0.5,20.0185
0.22,0.51,20.0141
0.22,0.52,20.0107
0.22,0.53,20.0081
0.22,0.54,20.0061
0.22,0.55,20.0046
0.22,0.56,20.0034
0.22,0.57,20.0025
0.22,0.58,20.0019
0.22,0.59,20.0014
0.22,0.6,20.001
0.22,0.61,20.0007
0.22,0.62,20.0005
0.22,0.63,20.0004
0.22,0.64,20.0003
0.22,0.65,20.0002
0.22,0.66,20.0001
0.22,0.67,20.0001
0.22,0.68,20.0001
0.22,0.69,20
0.22,0.7,20
0.22,0.71,20
0.22,0.72,20
0.22,0.73,20
0.22,0.74,20
0.22,0.75,20
0.22,0.76,20
0.22,0.77,20
0.22,0.78,20
0.22,0.79,20
0.22,0.8,20
0.22,0.81,20
0.22,0.82,20
0.22,0.83,20
0.22,0.84,20
0.22,0.85,20
0.22,0.86,20
0.22,0.87,20
0.22,0.88,20
0.22,0.89,20
0.22,0.9,20
0.22,0.91,20
0.22,0.92,20
0.22,0.93,20
0.22,0.94,20
0.22,0.95,20
0.22,0.96,20
0.22,0.97,20
0.22,0.98,20
0.22,0.99,20
0.23,0,80
0.23,0.01,76.3452
0.23,0.02,72.7137
0.23,0.03,69.1286
0.23,0.04,65.6116
0.23,0.05,62.1829
0.23,0.06,58.8609
0.23,0.07,55.6614
0.23,0.08,52.5983
0.23,0.09,49.6825
0.23,0.1,46.9224
0.23,0.11,44.3242
0.23,0.12,41.8913
0.23,0.13,39.6252
0.23,0.14,37.5251
0.23,0.15,35.5888
0.23,0.16,33.8123
0.23,0.17,32.1903
0.23,0.18,30.7164
0.23,0.19,29.3836
0.23,0.2,28.1839
0.23,0.21,27.1091
0.23,0.22,26.1508
0.23,0.23,25.3002
0.23,0.24,24.5487
0.23,0.25,23.8879
0.23,0.26,23.3094
0.23,0.27,22.8054
0.23,0.28,22.3683
0.23,0.29,21.991
0.23,0.3,21.6667
0.23,0.31,21.3894
0.23,0.32,21.1533
0.23,0.33,20.9533
0.23,0.34,20.7845
0.23,0.35,20.6429
0.23,0.36,20.5246
0.23,0.37,20.4261
0.23,0.38,20.3447
0.23,0.39,20.2776
0.23,0.4,20.2225
0.23,0.41,20.1776
0.23,0.42,20.1412
0.23,0.43,20.1117
0.23,0.44,20.088
0.23,0.45,20.069
0.23,0.46,20.0539
0.23,0.47,20.0419
0.23,0.48,20.0324
0.23,0.49,20.0249
0.23,0.5,20.0191
0.23,0.51,20.0146
0.23,0.52,20.0111
0.23,0.53,20.0084
0.23,0.54,20.0063
0.23,0.55,20.0047
0.23,0.56,20.0035
0.23,0.57,20.0026
0.23,0.58,20.0019
0.23,0.59,20.0014
0.23,0.6,20.001
0.23,0.61,20.0008
0.23,0.62,20.0006
0.23,0.63,20.0004
0.23,0.64,20.0003
0.23,0.65,20.0002
0.23,0.66,20.0001
0.23,0.67,20.0001
0.23,0.68,20.0001
0.23,0.69,20.0001
0.23,0.7,20
0.23,0.71,20
0.23,0.72,20
0.23,0.73,20
0.23,0.74,20
0.23,0.75,20
0.23,0.76,20
0.23,0.77,20
0.23,0.78,20
0.23,0.79,20
0.23,0.8,20
0.23,0.81,20
